,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,MTBF,MTTR,MDT,Aoss,#Tasks before failure
107,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.742,0.742,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.21854544589382738,1.0,1.0,114.0,13646.039219931212,0.0829154421950992,10.0,0.9992677232513066,0
108,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.762,0.762,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.2174685228169043,1.0,1.0,114.0,144.85245235166516,0.09600678310728492,8.0,0.9476619453798848,0
109,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.2177762151245966,1.0,1.0,114.0,1609.0102248675933,0.08580580281933962,10.0,0.9938233867542018,0
110,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.819,0.819,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21237313820151968,1.0,1.0,114.0,7.815159311502981,0.17453209380527746,3.0,0.7226115756973449,0
111,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.779,0.779,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21157313820151966,1.0,1.0,114.0,27.34634569631082,0.15192414275728233,4.0,0.8723934190366961,0
112,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.756,0.756,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.219160830509212,1.0,1.0,114.0,864.2682731818471,0.08710625611588858,9.0,0.989693888720808,0
113,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.819,0.819,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.2099731382015197,1.0,1.0,114.0,115.77885647588694,0.17410354357276234,3.0,0.9747429796092622,0
114,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.768,0.768,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.21621313820151972,1.0,1.0,114.0,1310.3208465911057,0.09159559935626894,9.0,0.9931783083521689,0
115,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.785,0.785,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.2154131382015197,1.0,1.0,114.0,122640.85745567437,0.08996346479130912,9.0,0.999926620379455,0
116,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.784,0.784,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.21621313820151972,1.0,1.0,114.0,28372.900653408517,0.09072786061503589,9.0,0.9996828965011926,0
117,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.775,0.775,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.21808390743228892,1.0,1.0,114.0,1721.4189720360562,0.09499723805930058,8.0,0.9953741689380327,0
118,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.746,0.746,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.2194685228169043,1.0,1.0,114.0,115962.26477036864,0.07244665414827542,12.0,0.9998965287684836,0
119,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.812,0.812,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.2131731382015197,1.0,1.0,114.0,413652.19115847826,0.09821041094620907,8.0,0.9999806604547138,0
120,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.747,0.747,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.21808390743228892,1.0,1.0,114.0,20085275.833707184,0.0666341569118047,13.0,0.9999993527601168,0
121,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.793,0.793,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.21669313820151967,1.0,1.0,114.0,1068.025670881048,0.11044143153483513,7.0,0.9934885275862639,0
122,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.793,0.793,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.2122131382015197,1.0,1.0,114.0,136.83576380820688,0.13238754238410108,5.0,0.9647479601353499,0
