,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,#Tasks before failure
96,96.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
97,97.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
98,98.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
99,99.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
100,100.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
101,101.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
102,102.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
103,103.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
104,104.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
105,105.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
106,106.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
107,107.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
108,108.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
109,109.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
110,110.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
111,111.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
112,112.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
113,113.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
114,114.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
115,115.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
116,116.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
117,117.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
118,118.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
119,119.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
120,120.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
121,121.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
122,122.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
123,123.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
124,124.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
125,125.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
126,126.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
127,127.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
128,128.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
129,129.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
130,130.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
131,131.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
132,132.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
133,133.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
134,134.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
135,135.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
136,136.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
137,137.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
138,138.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
139,139.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
140,140.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
141,141.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
142,142.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
143,143.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
144,144.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
145,145.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
146,146.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
147,147.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
148,148.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
149,149.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
150,150.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
151,151.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
152,152.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
153,153.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
154,154.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
155,155.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
156,156.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
157,157.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
158,158.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
159,159.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
160,160.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
161,161.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
162,162.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
163,163.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
164,164.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
165,165.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
166,166.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
167,167.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
168,168.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
169,169.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
170,170.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
171,171.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
172,172.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
173,173.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
174,174.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
175,175.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
176,176.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
177,177.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
178,178.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
179,179.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
180,180.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
181,181.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
182,182.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
183,183.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
184,184.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
185,185.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
186,186.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
187,187.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
188,188.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
189,189.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
190,190.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
191,191.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
192,192.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
193,193.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
194,194.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
195,195.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
196,196.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
197,197.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
198,198.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
199,199.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
200,200.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
201,201.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
202,202.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
203,203.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
204,204.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
205,205.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
206,206.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,76.0,20.0,74.0,64.0,0.0,83.0,69.0,152.0,2
