,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,MTBF,MTTR,MDT,Aoss,#Tasks before failure
75,249.0,0.0,49.0,1.0,0.0,105.0,32.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137.0,6.0,0.707,0.696,5.0,1.0,0.0,0.0,73.0,31.0,116.0,118.0,0.3888916589458306,105.0,105.0,137.0,1.1832241387395392e-32,0.028535259632676238,32.23236961451248,3.67091887096876e-34,0
76,249.0,0.0,49.0,1.0,0.0,105.0,22.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,127.0,11.0,0.695,0.676,8.0,3.0,0.0,0.0,93.0,26.0,110.0,114.0,0.40690814373850925,105.0,105.0,127.0,8.811755218089656e-55,0.027795604135221596,33.690679170218814,2.6154875577215694e-56,0
77,249.0,0.0,49.0,1.0,0.0,93.0,33.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,13.0,0.678,0.658,10.0,3.0,0.0,0.0,77.0,26.0,142.0,146.0,0.46722053462344104,93.0,93.0,126.0,6.013950824490199e-49,0.028912936162063908,32.45833333333333,1.8528218201253504e-50,0
78,249.0,0.0,49.0,1.0,0.0,88.0,34.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,6.0,0.701,0.689,3.0,3.0,0.0,0.0,94.0,30.0,128.0,132.0,0.44643882320355105,88.0,88.0,122.0,1.1777939801881132e-37,0.02922042821746799,31.313282647584973,3.7613238875131164e-39,0
79,249.0,0.0,49.0,1.0,0.0,99.0,32.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,131.0,9.0,0.693,0.678,9.0,0.0,0.0,0.0,80.0,27.0,102.0,106.0,0.3645169916549256,99.0,99.0,131.0,1.1893017710458624e-40,0.025183595228695045,37.41553544494721,3.1786308999794684e-42,0
80,249.0,0.0,49.0,1.0,0.0,88.0,26.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,14.0,0.66,0.635,14.0,0.0,0.0,0.0,105.0,40.0,161.0,166.0,0.5770148201388038,88.0,88.0,114.0,1.1961769229214308e-58,0.026694644503694336,36.90403176774586,3.241317724983344e-60,0
81,249.0,0.0,49.0,1.0,0.0,94.0,21.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,6.0,0.66,0.65,5.0,1.0,0.0,0.0,80.0,26.0,146.0,152.0,0.5114764658173352,94.0,94.0,115.0,1.3604833889322403e-64,0.02599607609804007,37.952590420332356,3.584691779571884e-66,0
82,249.0,0.0,49.0,1.0,0.0,85.0,33.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,10.0,0.659,0.642,8.0,2.0,0.0,0.0,77.0,26.0,192.0,200.0,0.60185287799331,85.0,85.0,118.0,1.2237216472459048e-65,0.022135180590093867,44.83701298701298,2.7292666610069567e-67,0
83,249.0,0.0,49.0,1.0,0.0,104.0,21.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,13.0,0.685,0.663,12.0,1.0,0.0,0.0,130.0,31.0,150.0,152.0,0.5537786031001227,104.0,104.0,125.0,6.053339922541418e-44,0.0279065239401313,32.71260957119166,1.8504607250508954e-45,0
84,249.0,0.0,49.0,1.0,0.0,102.0,37.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,139.0,11.0,0.713,0.695,11.0,0.0,0.0,0.0,70.0,34.0,100.0,102.0,0.3419735088390883,102.0,102.0,139.0,1.0639376023390486e-39,0.02537978014606556,36.806644748070894,2.890612848906342e-41,0
85,249.0,0.0,49.0,1.0,0.0,95.0,33.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,8.0,0.659,0.647,7.0,1.0,0.0,0.0,88.0,44.0,122.0,126.0,0.43490026629803097,95.0,95.0,128.0,1.3436770810736935e-55,0.022232715858915387,43.87967914438502,3.062185292313457e-57,0
86,249.0,0.0,49.0,1.0,0.0,91.0,29.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,16.0,0.678,0.652,12.0,4.0,0.0,0.0,77.0,26.0,106.0,110.0,0.3747530422415474,91.0,91.0,120.0,2.3531965217293033e-39,0.02377562455555043,38.77142857142857,6.069408862234754e-41,0
87,249.0,0.0,49.0,1.0,0.0,82.0,27.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,109.0,11.0,0.666,0.646,9.0,2.0,0.0,0.0,110.0,45.0,166.0,170.0,0.5851184227670215,82.0,82.0,109.0,4.0964317810124086e-48,0.02865923558648326,34.15266562480848,1.1994471605861308e-49,0
88,249.0,0.0,49.0,1.0,0.0,86.0,28.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,10.0,0.658,0.64,8.0,2.0,0.0,0.0,81.0,36.0,128.0,132.0,0.44628066182452786,86.0,86.0,114.0,4.61455690320529e-47,0.027947802260332708,35.37649115590292,1.3044133978322226e-48,0
89,249.0,0.0,49.0,1.0,0.0,104.0,22.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,7.0,0.659,0.648,6.0,1.0,0.0,0.0,117.0,35.0,162.0,166.0,0.5965272537619982,104.0,104.0,126.0,3.831118336548361e-71,0.0241705052120587,40.65576600503215,9.423308703799028e-73,0
90,249.0,0.0,49.0,1.0,0.0,94.0,37.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,131.0,5.0,0.682,0.673,4.0,1.0,0.0,0.0,80.0,24.0,126.0,130.0,0.42422586891147146,94.0,94.0,131.0,5.10890363209169e-45,0.029076623496386237,31.800324675324678,1.6065570663987343e-46,0
91,249.0,0.0,49.0,1.0,0.0,93.0,43.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,7.0,0.717,0.704,6.0,1.0,0.0,0.0,63.0,26.0,84.0,88.0,0.2875620446835916,93.0,93.0,136.0,6.349415122858964e-26,0.030623128547147882,29.875149342891277,2.1253166134782163e-27,0
92,249.0,0.0,49.0,1.0,0.0,87.0,32.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,12.0,0.667,0.647,8.0,4.0,0.0,0.0,85.0,26.0,126.0,132.0,0.44298695168954855,87.0,87.0,119.0,1.0071102392722467e-48,0.026095122070976057,37.384761904761895,2.693905719763233e-50,0
93,249.0,0.0,49.0,1.0,0.0,85.0,32.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,16.0,0.676,0.646,13.0,3.0,0.0,0.0,97.0,26.0,180.0,186.0,0.611970866407658,85.0,85.0,117.0,1.5396504119579134e-49,0.029276896357775226,33.71957822678637,4.566042913119347e-51,0
94,249.0,0.0,49.0,1.0,0.0,96.0,28.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,9.0,0.686,0.672,7.0,2.0,0.0,0.0,99.0,28.0,136.0,140.0,0.4880182678301888,96.0,96.0,124.0,1.1730817606881347e-44,0.028872084756362246,33.31182088442958,3.521517976330288e-46,0
95,249.0,0.0,49.0,1.0,0.0,92.0,33.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,3.0,0.683,0.677,3.0,0.0,0.0,0.0,96.0,26.0,134.0,136.0,0.46854418800805286,92.0,92.0,125.0,6.257756301329215e-38,0.0285667467889373,32.81638418079096,1.9069000005772076e-39,0
96,249.0,0.0,49.0,1.0,0.0,89.0,29.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,4.0,0.657,0.651,4.0,0.0,0.0,0.0,82.0,29.0,174.0,182.0,0.5981793560778178,89.0,89.0,118.0,2.508750404553333e-74,0.022625657735676777,43.89599680424779,5.715214568975372e-76,0
97,249.0,0.0,49.0,1.0,0.0,91.0,27.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,10.0,0.637,0.621,9.0,1.0,0.0,0.0,85.0,30.0,140.0,146.0,0.49249518967002676,91.0,91.0,118.0,7.453060162775243e-61,0.020392332477852118,48.41717037395229,1.5393423666049012e-62,0
98,249.0,0.0,49.0,1.0,0.0,98.0,22.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,9.0,0.659,0.645,6.0,3.0,0.0,0.0,86.0,35.0,128.0,134.0,0.46488405024131796,98.0,98.0,120.0,1.17688961146758e-67,0.022182664242519412,44.64166666666667,2.636303031101542e-69,0
99,249.0,0.0,49.0,1.0,0.0,79.0,26.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105.0,18.0,0.652,0.624,14.0,4.0,0.0,0.0,112.0,26.0,174.0,182.0,0.6163121697645977,79.0,79.0,105.0,7.557258169279784e-53,0.024435114529882628,40.62768508161485,1.8601252210403816e-54,0
100,249.0,0.0,49.0,1.0,0.0,91.0,21.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,12.0,0.663,0.643,11.0,1.0,0.0,0.0,110.0,29.0,218.0,224.0,0.766043822126563,91.0,91.0,112.0,2.1522665619710543e-81,0.027293380147758266,36.19438896398684,5.946409439630392e-83,0
101,249.0,0.0,49.0,1.0,0.0,97.0,29.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,5.0,0.666,0.658,3.0,2.0,0.0,0.0,92.0,26.0,132.0,136.0,0.47254789161882227,97.0,97.0,126.0,2.6362029025218635e-59,0.025262655180985465,38.77777777777777,6.798230980715409e-61,0
102,249.0,0.0,49.0,1.0,0.0,103.0,31.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,3.0,0.695,0.69,2.0,1.0,0.0,0.0,71.0,29.0,100.0,102.0,0.34507447051434986,103.0,103.0,134.0,3.6624867118911863e-35,0.024758846847530772,38.25060975609756,9.574976020630224e-37,0
103,249.0,0.0,49.0,1.0,0.0,96.0,29.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,15.0,0.675,0.651,15.0,0.0,0.0,0.0,75.0,26.0,128.0,134.0,0.44899166234672205,96.0,96.0,125.0,4.865690217031408e-54,0.026515815722731678,36.82496873045653,1.3213019276801667e-55,0
104,249.0,0.0,49.0,1.0,0.0,95.0,31.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,13.0,0.689,0.668,11.0,2.0,0.0,0.0,67.0,25.0,104.0,108.0,0.35471782954783576,95.0,95.0,126.0,2.1710254617570855e-36,0.024694691636979297,38.35089869281046,5.660950683703487e-38,0
105,249.0,0.0,49.0,1.0,0.0,103.0,20.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,8.0,0.666,0.653,8.0,0.0,0.0,0.0,145.0,33.0,202.0,208.0,0.7535711633341107,103.0,103.0,123.0,8.715417271138693e-78,0.025467674475715164,38.689790167759085,2.2526400979040227e-79,0
106,249.0,0.0,49.0,1.0,0.0,88.0,28.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,13.0,0.656,0.634,9.0,4.0,0.0,0.0,79.0,26.0,160.0,166.0,0.5341125853739436,88.0,88.0,116.0,1.0690684232289757e-66,0.024303162152858434,40.84557739557739,2.6173419287854908e-68,0
107,249.0,0.0,49.0,1.0,0.0,87.0,36.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,13.0,0.697,0.674,11.0,2.0,0.0,0.0,82.0,31.0,136.0,140.0,0.4716677063889001,87.0,87.0,123.0,2.90337865155339e-47,0.02956513620276139,32.715694539378745,8.874574397491986e-49,0
108,249.0,0.0,49.0,1.0,0.0,90.0,33.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,5.0,0.703,0.694,4.0,1.0,0.0,0.0,97.0,30.0,114.0,118.0,0.4117268801552068,90.0,90.0,123.0,3.343019976718407e-41,0.02445247128863164,37.308129370629366,8.96056712870247e-43,0
109,249.0,0.0,49.0,1.0,0.0,85.0,37.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,7.0,0.664,0.652,7.0,0.0,0.0,0.0,85.0,46.0,108.0,112.0,0.38640976490050377,85.0,85.0,122.0,1.5090542426213798e-43,0.02490501113863607,39.33006535947712,3.836897368027771e-45,0
110,249.0,0.0,49.0,1.0,0.0,95.0,33.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,8.0,0.688,0.674,7.0,1.0,0.0,0.0,72.0,27.0,100.0,104.0,0.3502108865242453,95.0,95.0,128.0,9.422659574233351e-40,0.029091752577618465,33.52962962962963,2.810248630335805e-41,0
111,249.0,0.0,49.0,1.0,0.0,88.0,31.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,16.0,0.647,0.624,12.0,4.0,0.0,0.0,97.0,30.0,170.0,176.0,0.5950905532358542,88.0,88.0,119.0,1.0874908341286192e-65,0.02294921581565306,43.303902467951914,2.5112998417023562e-67,0
112,249.0,28.0,1.0,105.0,0.0,86.0,19.0,0.0,0.0,4.0,11.0,0.0,19.0,71.0,105.0,11.0,0.657,0.635,8.0,3.0,0.0,0.0,92.0,32.0,0.0,0.0,0.8158597164653131,86.0,86.0,105.0,3.507789292225833e-70,0.027805570416266235,35.456007855607396,9.893356597028938e-72,0
113,249.0,0.0,49.0,1.0,0.0,88.0,34.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,9.0,0.674,0.658,8.0,1.0,0.0,0.0,79.0,25.0,134.0,138.0,0.4490595001684038,88.0,88.0,122.0,2.791912619380207e-46,0.026277113556636065,37.367102396514156,7.471579117252224e-48,0
114,249.0,0.0,49.0,1.0,0.0,104.0,20.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,10.0,0.66,0.644,8.0,2.0,0.0,0.0,82.0,38.0,96.0,100.0,0.3507140918722922,104.0,104.0,124.0,3.38400052053853e-52,0.021301383086339224,45.809984177726115,7.387037086522092e-54,0
115,249.0,0.0,49.0,1.0,0.0,109.0,28.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137.0,8.0,0.678,0.666,5.0,3.0,0.0,0.0,79.0,34.0,112.0,114.0,0.3926542477009068,109.0,109.0,137.0,3.1052040161670448e-43,0.023884367695819555,38.9375,7.974841775067852e-45,0
116,249.0,0.0,49.0,1.0,0.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,12.0,0.655,0.638,11.0,1.0,0.0,0.0,103.0,46.0,160.0,164.0,0.5741677569451442,106.0,106.0,128.0,3.3448908606988132e-71,0.02119436720249071,44.95238095238095,7.44096483841897e-73,0
117,249.0,0.0,49.0,1.0,0.0,84.0,32.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,14.0,0.657,0.633,12.0,2.0,0.0,0.0,86.0,24.0,210.0,216.0,0.6665493740331205,84.0,84.0,116.0,2.1866195742590277e-53,0.02615293775052925,37.91304347826087,5.767459886233674e-55,0
118,249.0,0.0,49.0,1.0,0.0,79.0,31.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,6.0,0.667,0.656,4.0,2.0,0.0,0.0,89.0,35.0,152.0,160.0,0.5211543518011533,79.0,79.0,110.0,3.6804396924046494e-56,0.025013226200667378,39.717659834372526,9.266506908394228e-58,0
119,249.0,0.0,49.0,1.0,0.0,96.0,20.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,13.0,0.657,0.635,12.0,1.0,0.0,0.0,107.0,28.0,166.0,172.0,0.6077604697394297,96.0,96.0,116.0,1.3723771186027817e-59,0.023949485626806676,41.20627325890483,3.3305053091793636e-61,0
120,249.0,0.0,49.0,1.0,0.0,94.0,33.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,127.0,10.0,0.67,0.653,9.0,1.0,0.0,0.0,71.0,29.0,108.0,112.0,0.3740474873430921,94.0,94.0,127.0,1.6797279500967868e-49,0.024559600010066455,39.56147186147186,4.245868192110013e-51,0
121,249.0,0.0,49.0,1.0,0.0,106.0,27.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,133.0,8.0,0.663,0.649,8.0,0.0,0.0,0.0,69.0,38.0,108.0,112.0,0.3757110304747069,106.0,106.0,133.0,6.279126132626431e-53,0.023087319899333377,42.295112781954884,1.484598507869544e-54,0
122,249.0,0.0,49.0,1.0,0.0,91.0,34.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,6.0,0.686,0.674,5.0,1.0,0.0,0.0,81.0,25.0,128.0,132.0,0.4370787265023763,91.0,91.0,125.0,2.1792659875501623e-44,0.028830328586259897,32.94137700534759,6.615588617307612e-46,0
123,249.0,0.0,49.0,1.0,0.0,93.0,28.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,8.0,0.677,0.662,6.0,2.0,0.0,0.0,82.0,27.0,138.0,142.0,0.479826843928287,93.0,93.0,121.0,1.4883226714581887e-58,0.02520210017442631,38.483333333333334,3.8674473922690047e-60,0
124,249.0,0.0,49.0,1.0,0.0,95.0,34.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,7.0,0.664,0.654,7.0,0.0,0.0,0.0,82.0,26.0,140.0,144.0,0.47500044448124007,95.0,95.0,129.0,1.4962216805420463e-52,0.025124847645090004,38.4981884057971,3.8864729549631054e-54,0
125,249.0,0.0,49.0,1.0,0.0,105.0,24.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,12.0,0.668,0.648,10.0,2.0,0.0,0.0,83.0,26.0,119.0,122.0,0.4293457907480228,105.0,105.0,129.0,3.084144948390378e-56,0.024154795283831944,39.5,7.807961894659184e-58,0
126,249.0,0.0,49.0,1.0,0.0,92.0,32.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,6.0,0.704,0.692,3.0,3.0,0.0,0.0,73.0,26.0,110.0,114.0,0.3736378408547745,92.0,92.0,124.0,6.704506999257428e-34,0.02769741278862725,33.41313481914505,2.006548333625937e-35,0
127,249.0,0.0,49.0,1.0,0.0,85.0,32.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,13.0,0.671,0.647,11.0,2.0,0.0,0.0,101.0,53.0,176.0,182.0,0.5895479657046893,85.0,85.0,117.0,1.2912468943357654e-48,0.026857877809190474,35.18728863901053,3.669640214631994e-50,0
128,249.0,0.0,49.0,1.0,0.0,84.0,24.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,108.0,13.0,0.659,0.637,9.0,4.0,0.0,0.0,103.0,34.0,130.0,136.0,0.482808647439147,84.0,84.0,108.0,7.70034487457172e-48,0.025645715676880926,38.32242332437164,2.009357500540574e-49,0
129,249.0,0.0,49.0,1.0,0.0,104.0,28.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,14.0,0.686,0.661,11.0,3.0,0.0,0.0,73.0,26.0,96.0,100.0,0.34487168249504724,104.0,104.0,132.0,4.2181805611741414e-47,0.027263052646441275,33.97222222222222,1.241655766167368e-48,0
130,249.0,0.0,49.0,1.0,0.0,95.0,28.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,8.0,0.69,0.675,6.0,2.0,0.0,0.0,77.0,29.0,118.0,122.0,0.40987007035530615,95.0,95.0,123.0,5.402702772841111e-44,0.029921265914357766,30.980392156862745,1.7439103887018775e-45,0
131,249.0,0.0,49.0,1.0,0.0,93.0,31.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,5.0,0.671,0.663,3.0,2.0,0.0,0.0,72.0,29.0,110.0,114.0,0.38049855961075535,93.0,93.0,124.0,1.3800217949919465e-50,0.02365920319479995,41.484680693983016,3.3265816969204884e-52,0
132,249.0,0.0,49.0,1.0,0.0,103.0,29.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,7.0,0.671,0.659,7.0,0.0,0.0,0.0,65.0,36.0,102.0,104.0,0.35079332844979005,103.0,103.0,132.0,5.034952099048922e-50,0.0261028873629107,35.970588235294116,1.3997413848541566e-51,0
133,249.0,0.0,15.0,35.0,0.0,85.0,25.0,0.0,0.0,0.0,12.0,0.0,25.0,73.0,110.0,10.0,0.651,0.635,10.0,0.0,0.0,0.0,112.0,44.0,246.0,0.0,0.8209841833597789,85.0,85.0,110.0,2.566424533535359e-76,0.025915730742560296,37.94751391648222,6.763090038477202e-78,0
134,249.0,4.0,6.0,52.0,0.0,70.0,33.0,0.0,0.0,5.0,8.0,0.0,33.0,57.0,103.0,8.0,0.643,0.628,6.0,2.0,0.0,0.0,76.0,27.0,0.0,0.0,0.7209572998858778,70.0,70.0,103.0,3.366907598171998e-59,0.0321876144563602,30.715729826216958,1.0961509354396729e-60,0
135,249.0,0.0,49.0,1.0,0.0,84.0,32.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,12.0,0.676,0.655,9.0,3.0,0.0,0.0,96.0,40.0,164.0,168.0,0.5517426054795734,84.0,84.0,116.0,2.5906156659610346e-52,0.024456132642408708,38.95157789483953,6.650861931588785e-54,0
136,249.0,0.0,49.0,1.0,0.0,91.0,30.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,9.0,0.674,0.659,6.0,3.0,0.0,0.0,103.0,36.0,138.0,142.0,0.4926880015078724,91.0,91.0,121.0,1.9958501211944463e-37,0.02784491298900843,33.37222222222222,5.980573028383558e-39,0
137,249.0,0.0,49.0,1.0,0.0,99.0,26.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,5.0,0.675,0.666,5.0,0.0,0.0,0.0,83.0,38.0,118.0,124.0,0.42516329217324905,99.0,99.0,125.0,7.107167489193266e-54,0.023824344474398376,40.15395763656633,1.7699793264515228e-55,0
138,249.0,0.0,49.0,1.0,0.0,97.0,28.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,12.0,0.676,0.656,9.0,3.0,0.0,0.0,78.0,26.0,134.0,138.0,0.4666870590409172,97.0,97.0,125.0,8.567853184595627e-63,0.022682217383553412,42.81342921784098,2.001206943971047e-64,0
139,249.0,0.0,49.0,1.0,0.0,86.0,24.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,10.0,0.682,0.663,6.0,4.0,0.0,0.0,108.0,30.0,136.0,141.0,0.49933048134511004,86.0,86.0,110.0,5.462228919061046e-49,0.030505507444525324,32.090442515548986,1.702135742258586e-50,0
140,249.0,0.0,49.0,1.0,0.0,96.0,23.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,11.0,0.652,0.636,6.0,5.0,0.0,0.0,98.0,33.0,170.0,178.0,0.6135988368046753,96.0,96.0,119.0,2.037513773256945e-71,0.023454468351269228,42.33230243934469,4.8131418700326333e-73,0
141,249.0,0.0,49.0,1.0,0.0,87.0,34.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,8.0,0.678,0.664,6.0,2.0,0.0,0.0,124.0,27.0,206.0,210.0,0.7014739561515323,87.0,87.0,121.0,2.048806746953677e-42,0.02949777540037041,31.433926897844422,6.517819913534805e-44,0
142,249.0,0.0,49.0,1.0,0.0,102.0,34.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,6.0,0.709,0.699,6.0,0.0,0.0,0.0,64.0,40.0,78.0,82.0,0.27534748524112446,102.0,102.0,136.0,7.874222007607598e-22,0.02517153709571839,35.92857142857143,2.1916323679225918e-23,0
143,249.0,0.0,49.0,1.0,0.0,90.0,29.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,8.0,0.695,0.679,8.0,0.0,0.0,0.0,72.0,26.0,112.0,116.0,0.3857613891572205,90.0,90.0,119.0,1.7171457091494232e-41,0.025175732796175982,37.41666666666667,4.5892535656554735e-43,0
144,249.0,0.0,49.0,1.0,0.0,89.0,28.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,12.0,0.658,0.64,11.0,1.0,0.0,0.0,99.0,33.0,152.0,158.0,0.5322662865690896,89.0,89.0,117.0,2.5284332805951334e-55,0.024755597660360368,39.609492635987195,6.383402342038398e-57,0
145,249.0,0.0,49.0,1.0,0.0,91.0,23.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,9.0,0.652,0.635,6.0,3.0,0.0,0.0,114.0,27.0,196.0,206.0,0.7085108194874384,91.0,91.0,114.0,1.7552041152959853e-84,0.023261049203001746,42.854401553189255,4.095738247837839e-86,0
146,249.0,0.0,49.0,1.0,0.0,85.0,30.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,10.0,0.678,0.66,9.0,1.0,0.0,0.0,98.0,43.0,186.0,190.0,0.6258809693317319,85.0,85.0,115.0,5.122036114543692e-50,0.0279714337027267,35.09458450046685,1.459494730440691e-51,0
147,249.0,0.0,49.0,1.0,0.0,91.0,28.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,14.0,0.666,0.643,11.0,3.0,0.0,0.0,80.0,28.0,236.0,244.0,0.770469378391249,91.0,91.0,119.0,4.252249938684098e-79,0.024029369451558105,40.916261609907124,1.039256709037781e-80,0
148,249.0,0.0,49.0,1.0,0.0,91.0,32.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,15.0,0.696,0.669,11.0,4.0,0.0,0.0,68.0,44.0,88.0,92.0,0.3101196258377297,91.0,91.0,123.0,1.781239299472189e-30,0.030328784008314638,30.941176470588236,5.756857051526085e-32,0
149,249.0,0.0,49.0,1.0,0.0,92.0,21.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,113.0,11.0,0.686,0.663,10.0,1.0,0.0,0.0,95.0,31.0,130.0,136.0,0.4724782893360906,92.0,92.0,113.0,2.2441950573152267e-54,0.027685422564419675,34.91288566243194,6.4279850110759995e-56,0
150,249.0,0.0,49.0,1.0,0.0,89.0,38.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,127.0,12.0,0.686,0.663,10.0,2.0,0.0,0.0,79.0,26.0,132.0,134.0,0.4414210034746351,89.0,89.0,127.0,2.7763299333277847e-28,0.026180453866160476,36.909523809523805,7.52198794992691e-30,0
151,249.0,0.0,49.0,1.0,0.0,92.0,28.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,8.0,0.669,0.657,3.0,5.0,0.0,0.0,99.0,28.0,124.0,128.0,0.44860089573354156,92.0,92.0,120.0,1.9082075916219593e-44,0.02376083357421432,40.70332080200501,4.688088229715062e-46,0
152,249.0,0.0,49.0,1.0,0.0,109.0,24.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,133.0,18.0,0.68,0.652,16.0,2.0,0.0,0.0,74.0,25.0,98.0,102.0,0.35482815914543164,109.0,109.0,133.0,2.107129263301178e-45,0.02582306295551534,36.475,5.776913675945656e-47,0
153,249.0,0.0,49.0,1.0,0.0,93.0,28.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,11.0,0.69,0.672,9.0,2.0,0.0,0.0,76.0,25.0,126.0,130.0,0.4263648697751127,93.0,93.0,121.0,1.478811175994271e-36,0.03141469247697096,28.989324618736383,5.101226728954166e-38,0
154,249.0,0.0,49.0,1.0,0.0,96.0,23.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,11.0,0.675,0.656,9.0,2.0,0.0,0.0,94.0,26.0,166.0,170.0,0.5713337700902834,96.0,96.0,119.0,1.6387841072970837e-62,0.02202940984920985,43.25767982017982,3.788423498693027e-64,0
155,249.0,0.0,49.0,1.0,0.0,94.0,25.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,9.0,0.659,0.644,8.0,1.0,0.0,0.0,78.0,32.0,120.0,126.0,0.427581609450739,94.0,94.0,119.0,1.5332229458479415e-49,0.02279071799097548,43.18407822146024,3.5504357369517953e-51,0
